Code_commune_Insee_2022,Libelle_commune_2022,Population_active_emploi_1999,Distance_mediane_domicile_travail_1999_km,Population_active_emploi_2019,Distance_mediane_domicile_travail_2019_km,Ecart_distance_mediane_km,Evolution_distance_mediane_pct,Categorie_densite
01150,Drom,68,8.2,125,15.3,7.100000000000001,86.58536585365856,Rural à habitat dispersé périurbain
01151,Druillat,344,13.9,503.07287093942,20.3,6.4,46.0431654676259,Rural à habitat dispersé périurbain
01152,Échallon,300,12.8,272.64922853316,18.2,5.399999999999999,42.187499999999986,Rural à habitat dispersé périurbain
01153,Échenevex,222,4.2,330.235587518421,4.2,0,0,Urbain
01155,Évosges,32,10.75,70.4929577464789,20.8,10.05,93.48837209302327,Rural à habitat dispersé non périurbain
01156,Faramans,260,12,432.661805390465,22.0787151209418,10.078715120941801,83.98929267451501,Rural à habitat dispersé périurbain
01157,Fareins,816,8.3,1011.0281639477,11,2.6999999999999993,32.5301204819277,Bourgs ruraux périurbains
01158,Farges,108,18.6,209.002849002849,15,-3.6000000000000014,-19.354838709677423,Bourgs ruraux périurbains
01159,Feillens,1256,7.2,1475,7.2,0,0,Bourgs ruraux périurbains
01160,Ferney-Voltaire,1516,1,2019.21588949624,1,0,0,Urbain
01162,Flaxieu,16,19.3,20,8.85,-10.450000000000001,-54.145077720207254,Rural à habitat dispersé non périurbain
01163,Foissiat,608,7.4,894.677078167943,23.4,15.999999999999998,216.21621621621617,Rural à habitat dispersé périurbain
01165,Francheleins,396,16.4,743.732660781842,16.4,0,0,Rural à habitat dispersé non périurbain
01166,Frans,860,9,1222.9849845395,7.8,-1.2000000000000002,-13.333333333333336,Urbain
01167,Garnerans,228,13.5,284.324043070541,13.5,0,0,Rural à habitat dispersé périurbain
01169,Genouilleux,188,7.1,359.459244583639,18.4,11.299999999999999,159.1549295774648,Urbain
01170,Béard-Géovreissiat,332,5.8,496.249465576561,12,6.2,106.89655172413794,Urbain
01171,Géovreisset,384,4.8,394.766175492601,4.8,0,0,Urbain
01173,Gex,2275,1.5,3128.79381661832,2.9,1.4,93.33333333333333,Urbain
01174,Giron,44,15.5,80.9090909090909,0.5,-15,-96.7741935483871,Rural à habitat dispersé non périurbain
01175,Gorrevod,228,1.9,315,12.8,10.9,573.6842105263158,Bourgs ruraux périurbains
01177,Grand-Corent,40,24.4,70,23.5,-0.8999999999999986,-3.688524590163929,Rural à habitat dispersé périurbain
01179,Grièges,732,8.1,778.757961783438,8.1,0,0,Bourgs ruraux périurbains
01180,Grilly,164,1,149.465558194774,4.5,3.5,350,Rural à habitat dispersé périurbain
01181,Groissiat,400,5.4,515,5.4,0,0,Rural à habitat dispersé périurbain
01183,Guéreins,468,8.7,659.581362608176,17.2,8.5,97.70114942528737,Urbain
01184,Hautecourt-Romanèche,288,20.2,322.962962962963,20.7,0.5,2.4752475247524752,Rural à habitat dispersé périurbain
01185,Plateau d'Hauteville,1924,2.8,1796.86819641579,2.8,0,0,Bourgs ruraux non périurbains
01187,Haut Valromey,248,4.9,235,14.5,9.6,195.91836734693877,Rural à habitat dispersé non périurbain
01188,Illiat,176,11.05,321.277533039648,17.3,6.25,56.56108597285068,Rural à habitat dispersé non périurbain
01189,Injoux-Génissiat,348,10.3,440,11.3,1,9.70873786407767,Rural à habitat dispersé périurbain
01190,Innimond,32,5.7,39.1011235955056,0.2,-5.5,-96.49122807017544,Rural à habitat dispersé non périurbain
01191,Izenave,60,11.9,93.7820512820513,15.9,4,33.61344537815126,Rural à habitat dispersé non périurbain
01192,Izernore,804,6.3,1034.62492578828,8.2,1.8999999999999995,30.15873015873015,Bourgs ruraux périurbains
01193,Izieu,72,9.35,80,19.8,10.450000000000001,111.76470588235294,Rural à habitat dispersé non périurbain
01194,Jassans-Riottier,2240,6.3,2576.94358520866,8.8,2.500000000000001,39.6825396825397,Urbain
01195,Jasseron,532,9.7,784.997262154933,9.7,0,0,Bourgs ruraux périurbains
01196,Jayat,308,9,515.260689994712,21.3,12.3,136.66666666666666,Rural à habitat dispersé périurbain
01197,Journans,148,14.6,183.86474014196,14.6,0,0,Rural à habitat dispersé périurbain
01198,Joyeux,84,12.7,104.874963615582,28,15.3,120.4724409448819,Rural à habitat dispersé périurbain
01199,Jujurieux,640,8.7,947.790039872422,12.5,3.8000000000000007,43.67816091954024,Bourgs ruraux non périurbains
01200,Labalme,44,9,105.506206738213,20.4,11.399999999999999,126.66666666666664,Rural à habitat dispersé non périurbain
01202,Lagnieu,2492,8.8,2872.06929239033,9.7,0.8999999999999986,10.22727272727271,Urbain
01203,Laiz,456,10.2,605.110413079017,9.8,-0.3999999999999986,-3.921568627450967,Bourgs ruraux périurbains
01204,Le Poizat-Lalleyriat,236,12.9,292.421683413052,18.8,5.9,45.73643410852713,Rural à habitat dispersé non périurbain
01206,Lantenay,120,12.5,145.050377579539,16.8,4.300000000000001,34.400000000000006,Rural à habitat dispersé non périurbain
01207,Lapeyrouse,100,8.5,165.902088067841,21.8,13.3,156.47058823529412,Rural à habitat dispersé périurbain
01208,Lavours,48,11.7,53.3703703703704,21.9,10.2,87.17948717948717,Rural à habitat dispersé non périurbain
01209,Léaz,168,6.2,225,6.2,0,0,Rural à habitat dispersé périurbain
01210,Lélex,96,1.1,94.6653920680487,1.1,0,0,Rural à habitat dispersé non périurbain
01211,Lent,516,10.3,561.0980228951,10.3,0,0,Bourgs ruraux périurbains
01212,Lescheroux,216,9.7,347.907303370787,12.4,2.700000000000001,27.835051546391767,Rural à habitat dispersé périurbain
01213,Leyment,380,8.1,681.294964775052,11.2,3.0999999999999996,38.2716049382716,Rural à habitat dispersé périurbain
01214,Leyssard,80,12.9,83.416149068323,17.2,4.299999999999999,33.33333333333332,Rural à habitat dispersé périurbain
01215,Surjoux-Lhopital,36,14.6,66.3154076579817,14.6,0,0,Rural à habitat dispersé périurbain
01216,Lhuis,300,8.5,355.861754433561,23.3,14.8,174.11764705882354,Rural à habitat dispersé non périurbain
01219,Lompnas,52,11.3,75,23.6,12.3,108.84955752212389,Rural à habitat dispersé non périurbain
01224,Loyettes,992,10.8,1384.88057031834,20.8,10,92.59259259259258,Urbain
01225,Lurcy,116,13.4,177.223273934948,15.9,2.5,18.65671641791045,Rural à habitat dispersé périurbain
01227,Magnieu,200,4,255.397196261682,4,0,0,Rural à habitat dispersé non périurbain
01228,Maillat,300,7.7,290,9.8,2.1000000000000005,27.27272727272728,Bourgs ruraux non périurbains
01229,Malafretaz,316,9.4,557.003786746431,16.3,6.9,73.40425531914893,Rural à habitat dispersé périurbain
01230,Mantenay-Montlin,84,1.3,158.518044581722,14.5505248288213,13.2505248288213,1019.2711406785616,Rural à habitat dispersé périurbain
01231,Manziat,688,9,843.512493903811,10.1,1.0999999999999996,12.22222222222222,Bourgs ruraux périurbains
01232,Marboz,1024,17.5,971.543968364752,17.5,0,0,Rural à habitat dispersé périurbain
01233,Marchamp,44,21.7,39.6946564885496,28.8,7.100000000000001,32.7188940092166,Rural à habitat dispersé non périurbain
01234,Marignieu,68,6.8,90,6.8,0,0,Rural à habitat dispersé non périurbain
01235,Marlieux,280,11.35,481.693657996308,20.5,9.15,80.61674008810573,Bourgs ruraux périurbains
01236,Marsonnas,296,18.3,465,21.5,3.1999999999999993,17.486338797814202,Rural à habitat dispersé périurbain
01237,Martignat,588,6.7,762.928270373639,6.7,0,0,Bourgs ruraux périurbains
01238,Massieux,1020,18.1,1133.42587977008,20.4,2.299999999999997,12.707182320441973,Urbain
01239,Massignieu-de-Rives,212,8.6,280.465390883844,8.6,0,0,Rural à habitat dispersé non périurbain
01240,Matafelon-Granges,220,12.2,276.754349839889,12.2,0,0,Rural à habitat dispersé périurbain
01241,Meillonnas,564,14,525,14,0,0,Rural à habitat dispersé périurbain
01242,Mérignat,48,5.5,75,24.3,18.8,341.8181818181818,Rural à habitat dispersé non périurbain
01243,Messimy-sur-Saône,416,10.6,560,10.6,0,0,Bourgs ruraux périurbains
01244,Meximieux,2841,15.5,3472.04186919073,15.5,0,0,Urbain
01245,Bohas-Meyriat-Rignat,344,15.75,405.821686089114,19,3.25,20.634920634920636,Rural à habitat dispersé périurbain
01246,Mézériat,844,5.6,908.301947050188,19.5,13.9,248.21428571428572,Bourgs ruraux périurbains
01247,Mijoux,128,4.8,166.95652173913,8.44130434782609,3.6413043478260905,75.86050724637688,Rural à habitat dispersé périurbain
01248,Mionnay,1000,18.4,1110.73273942094,18.4,0,0,Bourgs ruraux périurbains
01249,Miribel,3560,10,4389.0300557937,12.3,2.3000000000000007,23.000000000000007,Urbain
01250,Misérieux,652,10.1,926.80529470236,13,2.9000000000000004,28.71287128712872,Urbain
01252,Mogneneins,228,8.5,345,21.9,13.399999999999999,157.6470588235294,Rural à habitat dispersé non périurbain
01254,Montagnat,688,9.9,925.739578140127,9.9,0,0,Bourgs ruraux périurbains
01255,Montagnieu,148,3.7,260,21.55,17.85,482.43243243243245,Rural à habitat dispersé non périurbain
01257,Montanges,112,10.25,155,13.7,3.4499999999999993,33.65853658536585,Rural à habitat dispersé périurbain
01258,Montceaux,396,13.9,567.44595038283,15,1.0999999999999996,7.913669064748199,Bourgs ruraux non périurbains
01259,Montcet,220,9.8,376.779661016949,9.8,0,0,Rural à habitat dispersé périurbain
01260,Le Montellier,124,24.4,168.881578947368,27.4105263157895,3.0105263157895017,12.33822260569468,Rural à habitat dispersé périurbain
01261,Monthieux,276,18.2,321.803238495792,22.6,4.400000000000002,24.17582417582419,Bourgs ruraux périurbains
01262,Montluel,2556,5,3120,18,13,260,Urbain
01263,Montmerle-sur-Saône,1158,9.8,1620.2435064935,13,3.1999999999999993,32.65306122448979,Urbain
01264,Montracol,328,8.7,530,8.7,0,0,Bourgs ruraux périurbains
01265,Montréal-la-Cluse,1660,5.5,1340.38428483322,5.8,0.2999999999999998,5.4545454545454515,Urbain
01266,Montrevel-en-Bresse,908,5.9,957.682656482578,13.5,7.6,128.81355932203388,Bourgs ruraux périurbains
01267,Nurieux-Volognat,456,6.8,510.526582512428,11.1,4.3,63.23529411764706,Rural à habitat dispersé périurbain
01268,Murs-et-Gélignieux,92,6.2,95,16.5,10.3,166.1290322580645,Rural à habitat dispersé non périurbain
01269,Nantua,1624,4.8,1210.67597286924,4.8,0,0,Bourgs ruraux non périurbains
01272,Neuville-les-Dames,516,6.3,687.136179546494,6.6,0.2999999999999998,4.761904761904759,Bourgs ruraux non périurbains
01273,Neuville-sur-Ain,524,5.6,806.015376670055,17.3,11.700000000000001,208.92857142857144,Rural à habitat dispersé non périurbain
01274,Les Neyrolles,272,3.1,255,12.2,9.1,293.5483870967742,Bourgs ruraux non périurbains
01275,Neyron,980,10.3,1148.75016228027,10.3,0,0,Urbain
01276,Niévroz,600,12.4,858.374824294758,18.8,6.4,51.61290322580645,Bourgs ruraux périurbains
01277,Nivollet-Montgriffon,36,15.9,49.1596638655462,33.9,18,113.20754716981132,Rural à habitat dispersé non périurbain
01279,Oncieu,28,6.2,38.0952380952381,21.3833333333333,15.183333333333302,244.89247311827904,Rural à habitat dispersé non périurbain
01280,Ordonnaz,48,0.4,34.2553191489362,30,29.6,7400,Rural à habitat dispersé non périurbain
01281,Ornex,480,3.1,831.394080427149,3.1,0,0,Urbain
01282,Outriaz,100,2.8,100,16.1,13.3,475.00000000000006,Rural à habitat dispersé non périurbain
01283,Oyonnax,10480,1.4,7925.86582921056,1.4,0,0,Urbain
01284,Ozan,184,6.9,356.893329695341,13.6,6.699999999999999,97.1014492753623,Rural à habitat dispersé périurbain
01285,Parcieux,416,11.4,611.519181380496,18.7,7.299999999999999,64.03508771929823,Urbain
01286,Parves et Nattages,300,8.7,420,21.55,12.850000000000001,147.70114942528738,Rural à habitat dispersé périurbain
01288,Péron,364,10.8,535.988211123568,10.8,0,0,Bourgs ruraux périurbains
01289,Péronnas,2280,3.5,2500.16479445212,3.5,0,0,Urbain
01290,Pérouges,464,16.8,530.818944113075,12.2,-4.600000000000001,-27.380952380952387,Rural à habitat dispersé périurbain
01291,Perrex,312,7.7,346.165995745786,16.2,8.5,110.38961038961038,Rural à habitat dispersé périurbain
01293,Peyriat,68,10.1,70.7006369426752,9.5,-0.5999999999999996,-5.940594059405937,Rural à habitat dispersé périurbain
01294,Peyrieu,240,10.2,430.672271960886,10.2,0,0,Rural à habitat dispersé non périurbain
01295,Peyzieux-sur-Saône,156,8.7,346.431238765011,19.4,10.7,122.98850574712645,Rural à habitat dispersé non périurbain
01296,Pirajoux,152,15.15,167.665532027193,16.2,1.049999999999999,6.930693069306923,Rural à habitat dispersé périurbain
01297,Pizay,296,10.4,390,19.75,9.35,89.90384615384615,Rural à habitat dispersé périurbain
01298,Plagne,28,16.8,65,16.7,-0.10000000000000142,-0.5952380952381037,Rural à habitat dispersé périurbain
01299,Le Plantay,180,22.2,228.815563084124,25.461672313093,3.261672313093001,14.692217626545052,Rural à habitat dispersé périurbain
01301,Polliat,924,11,1110.43719875975,11,0,0,Bourgs ruraux périurbains
01302,Pollieu,44,10.6,69.1515151515152,10.6,0,0,Rural à habitat dispersé non périurbain
01303,Poncin,584,5.3,684.512087259576,11.4,6.1000000000000005,115.09433962264151,Bourgs ruraux non périurbains
01304,Pont-d'Ain,920,7.9,1349.32861356932,24.1,16.200000000000003,205.06329113924053,Bourgs ruraux non périurbains
01305,Pont-de-Vaux,748,0.7,905,10.6,9.9,1414.2857142857144,Bourgs ruraux périurbains
01306,Pont-de-Veyle,624,8.2,719.113522072945,8.5,0.3000000000000007,3.6585365853658627,Bourgs ruraux périurbains
01307,Port,456,4.9,330,8.2,3.299999999999999,67.34693877551018,Urbain
01308,Pougny,124,11.9,120,13.2,1.299999999999999,10.92436974789915,Bourgs ruraux périurbains
01309,Pouillat,20,28.4,24.1477272727273,13.2,-15.2,-53.521126760563384,Rural à habitat dispersé périurbain
01310,Prémeyzel,40,10.8,51.588354001276,10.8,0,0,Rural à habitat dispersé non périurbain
01311,Prémillieu,8,0.5,30,7.55,7.05,1410,Rural à habitat dispersé non périurbain
01313,Prévessin-Moëns,648,2.3,1207.27470930233,2.3,0,0,Urbain
01314,Priay,472,10.4,785.430282644939,24.3,13.9,133.65384615384616,Rural à habitat dispersé périurbain
01317,Ramasse,92,19.2,170,19.2,0,0,Rural à habitat dispersé périurbain
01318,Rancé,228,14.5,365,12.6,-1.9000000000000004,-13.103448275862071,Rural à habitat dispersé périurbain
01319,Relevant,172,8.8,239.48608137045,20.1,11.3,128.4090909090909,Rural à habitat dispersé non périurbain
01320,Replonges,1248,4.8,1577.5229003398,4.8,0,0,Bourgs ruraux périurbains
01321,Revonnas,232,13.3,414.969528291539,13.3,0,0,Rural à habitat dispersé périurbain
01322,Reyrieux,1512,10.2,2244.681069447,21.6,11.400000000000002,111.76470588235297,Urbain
01323,Reyssouze,256,4.2,450.516038357519,12.5,8.3,197.61904761904765,Bourgs ruraux périurbains
01325,Rignieux-le-Franc,448,20.3,468.487991056721,20.3,0,0,Bourgs ruraux périurbains
01328,Romans,188,6,259.149467040051,23.6,17.6,293.33333333333337,Rural à habitat dispersé périurbain
01329,Rossillon,32,15.15,80,13.5,-1.6500000000000004,-10.891089108910892,Rural à habitat dispersé non périurbain
